#Time 		Data
0.391989	0.755731
0.393419	0.759204
0.394850	0.646160
0.396280	1.182359
0.397711	0.886646
0.399142	1.219025
0.400572	0.784247
0.402003	0.854701
0.403433	0.962862
0.404864	1.129641
0.406295	0.959074
0.407725	0.990723
0.409156	0.953377
0.410587	0.987083
0.412017	0.729925
0.413448	0.970978
0.414878	0.919050
0.416309	0.946575
0.417740	1.057981
0.419170	0.824952
0.420601	0.945759
0.422031	0.904762
0.423462	1.049269
0.424893	1.124336
0.426323	0.777871
0.427754	1.087711
0.429185	1.385260
0.430615	0.679445
0.432046	0.809216
0.433476	0.800709
0.434907	0.922578
0.436338	1.304541
0.437768	0.984216
0.439199	0.844180
0.440629	1.109053
0.442060	0.866305
0.443491	1.212522
0.444921	1.050467
0.446352	1.268743
0.447783	0.860292
0.449213	1.600306
0.450644	1.160625
0.452074	1.128198
0.453505	0.988618
0.454936	0.855310
0.456366	0.828449
0.457797	0.976381
0.459227	0.845696
0.460658	1.063259
0.462089	0.843078
0.463519	1.134088
0.464950	1.202669
0.466381	0.871850
0.467811	1.253129
0.469242	0.968578
0.470672	1.248797
0.472103	1.106947
0.473534	1.245353
0.474964	0.823057
0.476395	1.002676
0.477825	1.315894
0.479256	0.903574
0.480687	0.621315
0.482117	0.641811
0.483548	0.530615
0.484979	0.610644
0.486409	0.952722
0.487840	1.292329
0.489270	0.949752
0.490701	1.104477
0.492132	1.019346
0.493562	1.044628
0.494993	1.010852
0.496423	1.011230
0.497854	1.139872
0.499285	0.814017
0.500715	1.252812
0.502146	1.236364
0.503577	1.014923
0.505007	1.216587
0.506438	0.916813
0.507868	0.951211
0.509299	1.091482
0.510730	1.023758
0.512160	0.973629
0.513591	0.930460
0.515021	0.955025
0.516452	1.255931
0.517883	0.681006
0.519313	1.141744
0.520744	1.025531
0.522175	1.219955
0.523605	1.178980
0.525036	0.521032
0.526466	1.196042
0.527897	1.145542
0.529328	1.086633
0.530758	0.990099
0.532189	1.256064
0.533619	1.004376
0.535050	1.455499
0.536481	1.203005
0.537911	1.519268
0.539342	0.936169
0.540773	0.743665
0.542203	1.239381
0.543634	1.268538
0.545064	1.106643
0.546495	0.793386
0.547926	1.013139
0.549356	1.227889
0.550787	1.069030
0.552217	1.084242
0.553648	1.073921
0.555079	0.923804
0.556509	1.005556
0.557940	0.828423
0.559371	1.468900
0.560801	1.021807
0.562232	1.213977
0.563662	0.915651
0.565093	1.280508
0.566524	0.748544
0.567954	1.308873
0.569385	1.119250
0.570815	1.550018
0.572246	0.868164
0.573677	1.146320
0.575107	1.206064
0.576538	1.380772
0.577969	1.051194
0.579399	1.154632
0.580830	0.710419
0.582260	0.974453
0.583691	1.232383
0.585122	1.364469
0.586552	1.088860
0.587983	1.558052
0.589413	1.500405
0.590844	1.137798
0.592275	0.668802
0.593705	0.797563
0.595136	0.999078
0.596567	1.379391
0.597997	1.219851
0.599428	0.740521
0.600858	1.115191
0.602289	1.485190
0.603720	1.089131
0.605150	1.015671
0.606581	1.578164
0.608011	1.179494
0.609442	1.074555
0.610873	1.241993
0.612303	1.176967
0.613734	1.089279
0.615165	1.418372
0.616595	1.401395
0.618026	1.348001
0.619456	1.160825
0.620887	1.412356
0.622318	1.174609
0.623748	1.279452
0.625179	1.394434
0.626609	1.351039
0.628040	1.548795
0.629471	1.282675
0.630901	0.857179
0.632332	0.963531
0.633763	1.467160
0.635193	1.132456
0.636624	1.277594
0.638054	1.031569
0.639485	1.403610
0.640916	1.128041
0.642346	1.498202
0.643777	1.101708
0.645207	1.433355
0.646638	1.346181
0.648069	1.068397
0.649499	1.434248
0.650930	1.035696
0.652361	1.053103
0.653791	1.363513
0.655222	1.095676
0.656652	1.103549
0.658083	1.155111
0.659514	1.025431
0.660944	1.436038
0.662375	1.350315
0.663805	1.216320
0.665236	1.210081
0.666667	1.323364
0.668097	1.587974
0.669528	1.410675
0.670959	1.136363
0.672389	1.395112
0.673820	1.217447
0.675250	1.202976
0.676681	1.617643
0.678112	1.162135
0.679542	1.151659
0.680973	0.858649
0.682403	0.970178
0.683834	1.342442
0.685265	1.114807
0.686695	1.358448
0.688126	1.033964
0.689557	1.105050
0.690987	1.395000
0.692418	1.553838
0.693848	1.381728
0.695279	1.504373
0.696710	1.607299
0.698140	1.475972
0.699571	1.085840
0.701001	1.250033
0.702432	1.398714
0.703863	1.191280
0.705293	1.366212
0.706724	0.961565
0.708155	1.113244
0.709585	1.386320
0.711016	0.834700
0.712446	1.062148
0.713877	1.281721
0.715308	0.942959
0.716738	1.299836
0.718169	1.130076
0.719599	1.233240
0.721030	1.241336
0.722461	1.332565
0.723891	1.183523
0.725322	1.315791
0.726753	1.179196
0.728183	1.412216
0.729614	1.641337
0.731044	1.343523
0.732475	1.339696
0.733906	1.074495
0.735336	1.447543
0.736767	1.158830
0.738197	1.150248
0.739628	1.425079
0.741059	1.351372
0.742489	1.538173
0.743920	1.606887
0.745351	1.211949
0.746781	1.347135
0.748212	1.675116
0.749642	1.517914
0.751073	1.468790
0.752504	1.588995
0.753934	1.208407
0.755365	1.458218
0.756795	1.614326
0.758226	1.658231
0.759657	1.174385
0.761087	1.286861
0.762518	1.415313
0.763948	1.282544
0.765379	1.263554
0.766810	1.480291
0.768240	1.274382
0.769671	0.989055
0.771102	1.420581
0.772532	1.264887
0.773963	1.205053
0.775393	1.039785
0.776824	1.557271
0.778255	0.910658
0.779685	1.017787
0.781116	1.304058
0.782546	1.606592
0.783977	1.624316
0.785408	1.132952
0.786838	1.329996
0.788269	1.065005
0.789700	1.570911
0.791130	1.074931
0.792561	1.343178
0.793991	1.579987
0.795422	1.330481
0.796853	1.670570
0.798283	1.204110
0.799714	1.453523
0.801144	1.551915
0.802575	1.354890
0.804006	1.661669
0.805436	1.495606
0.806867	1.060064
0.808298	2.180848
0.809728	1.520430
0.811159	1.413743
0.812589	1.114086
0.814020	1.411776
0.815451	1.305007
0.816881	1.527440
0.818312	1.474477
0.819742	1.772319
0.821173	1.431741
0.822604	1.507565
0.824034	1.480929
0.825465	1.378313
0.826896	1.372905
0.828326	1.631359
0.829757	1.568738
0.831187	1.288418
0.832618	1.193193
0.834049	1.403972
0.835479	1.651315
0.836910	1.415095
0.838340	1.771462
0.839771	1.268734
0.841202	1.453650
0.842632	0.923635
0.844063	1.309336
0.845494	1.368219
0.846924	1.533804
0.848355	1.775323
0.849785	1.441753
0.851216	1.727121
0.852647	1.570248
0.854077	1.636755
0.855508	1.347828
0.856938	1.719631
0.858369	1.229613
0.859800	1.544811
0.861230	1.256941
0.862661	1.345298
0.864092	1.158220
0.865522	1.348805
0.866953	1.523871
0.868383	1.441468
0.869814	1.187242
0.871245	1.752517
0.872675	1.527387
0.874106	1.663130
0.875536	1.620136
0.876967	1.331690
0.878398	1.077228
0.879828	1.284726
0.881259	1.714416
0.882690	1.260249
0.884120	1.635741
0.885551	1.351624
0.886981	1.554301
0.888412	1.112469
0.889843	1.712242
0.891273	1.472467
0.892704	1.659139
0.894134	1.521520
0.895565	1.644734
0.896996	1.466309
0.898426	1.636940
0.899857	1.187928
0.901288	1.275274
0.902718	1.638085
0.904149	1.486728
0.905579	1.450387
0.907010	1.461789
0.908441	1.599630
0.909871	1.382190
0.911302	1.604494
0.912732	1.320847
0.914163	1.424129
0.915594	1.704143
0.917024	1.722977
0.918455	1.290870
0.919886	1.679601
0.921316	1.305611
0.922747	1.661626
0.924177	1.136833
0.925608	1.294747
0.927039	1.417948
0.928469	1.488019
0.929900	1.807613
0.931330	1.705263
0.932761	1.841131
0.934192	1.768932
0.935622	1.472612
0.937053	1.477493
0.938484	1.746126
0.939914	1.541980
0.941345	1.504081
0.942775	1.270012
0.944206	1.517335
0.945637	0.982001
0.947067	1.450550
0.948498	1.347370
0.949928	1.683436
0.951359	1.450761
0.952790	1.482258
0.954220	1.819063
0.955651	1.341402
0.957082	1.616121
0.958512	1.175310
0.959943	1.573883
0.961373	1.639564
0.962804	1.731059
0.964235	1.380921
0.965665	1.626163
0.967096	1.627436
0.968526	1.561533
0.969957	1.596956
0.971388	1.661233
0.972818	1.649676
0.974249	1.372472
0.975680	1.334075
0.977110	2.076017
0.978541	1.960353
0.979971	1.299630
0.981402	1.669586
0.982833	1.706603
0.984263	1.732957
0.985694	1.612342
0.987124	1.400463
0.988555	1.550927
0.989986	1.490759
0.991416	1.617433
0.992847	1.538457
0.994278	1.567370
0.995708	1.798989
0.997139	1.842964
0.998569	1.362206
1.000000	1.508014
